2019-01-13 19:13:36 ===== Starting: ShallowRedExperiment =====
2019-01-13 19:13:47 Run
2019-01-13 19:13:47 id = 5 (machine1); Seed = 0; Starting new sample
2019-01-15 07:23:32 id = 5 (machine1); Seed = 6328; Done (0)
2019-01-15 07:23:32 id = 5 (machine1); Seed = 6334; Starting new sample
2019-01-15 07:23:49 id = 1 (machine1); Seed = 6329; Done (0)
2019-01-15 07:23:49 id = 1 (machine1); Seed = 6335; Starting new sample
2019-01-15 07:24:13 id = 2 (machine1); Seed = 6330; Done (0)
2019-01-15 07:24:13 id = 2 (machine1); Seed = 6336; Starting new sample
2019-01-15 07:24:15 id = 4 (machine1); Seed = 6322; Done (0)
2019-01-15 07:24:15 id = 4 (machine1); Seed = 6337; Starting new sample
2019-01-15 07:24:21 id = 6 (machine1); Seed = 6331; Done (0)
2019-01-15 07:24:21 id = 6 (machine1); Seed = 6338; Starting new sample
2019-01-15 07:24:31 id = 5 (machine1); Seed = 6334; Done (0)
2019-01-15 07:24:31 id = 5 (machine1); Seed = 6339; Starting new sample
2019-01-15 07:24:36 id = 3 (machine1); Seed = 6332; Done (0)
2019-01-15 07:24:36 id = 3 (machine1); Seed = 6340; Starting new sample
2019-01-15 07:25:07 id = 0 (machine1); Seed = 6333; Done (0)
2019-01-15 07:25:08 id = 0 (machine1); Seed = 6341; Starting new sample
2019-01-15 07:25:14 id = 2 (machine1); Seed = 6336; Done (0)
2019-01-15 07:25:15 id = 2 (machine1); Seed = 6342; Starting new sample
2019-01-15 07:25:25 id = 1 (machine1); Seed = 6335; Done (0)
2019-01-15 07:25:25 id = 1 (machine1); Seed = 6343; Starting new sample
2019-01-15 07:26:04 id = 0 (machine1); Seed = 6341; Done (0)
2019-01-15 07:26:04 id = 0 (machine1); Seed = 6344; Starting new sample
2019-01-15 07:26:06 id = 6 (machine1); Seed = 6338; Done (0)
2019-01-15 07:26:06 id = 6 (machine1); Seed = 6345; Starting new sample
2019-01-15 07:26:21 id = 1 (machine1); Seed = 6343; Done (0)
2019-01-15 07:26:21 id = 1 (machine1); Seed = 6346; Starting new sample
2019-01-15 07:27:06 id = 0 (machine1); Seed = 6344; Done (0)
2019-01-15 07:27:06 id = 0 (machine1); Seed = 6347; Starting new sample
2019-01-15 07:27:09 id = 3 (machine1); Seed = 6340; Done (0)
2019-01-15 07:27:09 id = 3 (machine1); Seed = 6348; Starting new sample
2019-01-15 07:27:12 id = 2 (machine1); Seed = 6342; Done (0)
2019-01-15 07:27:12 id = 2 (machine1); Seed = 6349; Starting new sample
2019-01-15 07:27:27 id = 1 (machine1); Seed = 6346; Done (0)
2019-01-15 07:27:27 id = 1 (machine1); Seed = 6350; Starting new sample
2019-01-15 07:27:59 id = 4 (machine1); Seed = 6337; Done (0)
2019-01-15 07:27:59 id = 4 (machine1); Seed = 6351; Starting new sample
2019-01-15 07:28:12 id = 3 (machine1); Seed = 6348; Done (0)
2019-01-15 07:28:12 id = 3 (machine1); Seed = 6352; Starting new sample
2019-01-15 07:28:21 id = 0 (machine1); Seed = 6347; Done (0)
2019-01-15 07:28:21 id = 0 (machine1); Seed = 6353; Starting new sample
2019-01-15 07:28:29 id = 6 (machine1); Seed = 6345; Done (0)
2019-01-15 07:28:30 id = 6 (machine1); Seed = 6354; Starting new sample
2019-01-15 07:28:40 id = 2 (machine1); Seed = 6349; Done (0)
2019-01-15 07:28:41 id = 2 (machine1); Seed = 6355; Starting new sample
2019-01-15 07:28:49 id = 5 (machine1); Seed = 6339; Done (0)
2019-01-15 07:28:49 id = 5 (machine1); Seed = 6356; Starting new sample
2019-01-15 07:29:04 id = 1 (machine1); Seed = 6350; Done (0)
2019-01-15 07:29:04 id = 1 (machine1); Seed = 6357; Starting new sample
2019-01-15 07:29:42 id = 6 (machine1); Seed = 6354; Done (0)
2019-01-15 07:29:42 id = 6 (machine1); Seed = 6358; Starting new sample
2019-01-15 07:29:48 id = 0 (machine1); Seed = 6353; Done (0)
2019-01-15 07:29:48 id = 0 (machine1); Seed = 6359; Starting new sample
2019-01-15 07:29:52 id = 4 (machine1); Seed = 6351; Done (0)
2019-01-15 07:29:52 id = 4 (machine1); Seed = 6360; Starting new sample
2019-01-15 07:30:04 id = 1 (machine1); Seed = 6357; Done (0)
2019-01-15 07:30:04 id = 1 (machine1); Seed = 6361; Starting new sample
2019-01-15 07:30:19 id = 3 (machine1); Seed = 6352; Done (0)
2019-01-15 07:30:20 id = 3 (machine1); Seed = 6362; Starting new sample
2019-01-15 07:30:56 id = 0 (machine1); Seed = 6359; Done (0)
2019-01-15 07:30:56 id = 0 (machine1); Seed = 6363; Starting new sample
2019-01-15 07:31:07 id = 5 (machine1); Seed = 6356; Done (0)
2019-01-15 07:31:07 id = 5 (machine1); Seed = 6364; Starting new sample
2019-01-15 07:31:19 id = 1 (machine1); Seed = 6361; Done (0)
2019-01-15 07:31:19 id = 1 (machine1); Seed = 6365; Starting new sample
2019-01-15 07:31:27 id = 4 (machine1); Seed = 6360; Done (0)
2019-01-15 07:31:28 id = 4 (machine1); Seed = 6366; Starting new sample
2019-01-15 07:31:41 id = 6 (machine1); Seed = 6358; Done (0)
2019-01-15 07:31:41 id = 6 (machine1); Seed = 6367; Starting new sample
2019-01-15 07:31:44 id = 2 (machine1); Seed = 6355; Done (0)
2019-01-15 07:31:44 id = 2 (machine1); Seed = 6368; Starting new sample
2019-01-15 07:31:54 id = 5 (machine1); Seed = 6364; Done (0)
2019-01-15 07:31:54 id = 5 (machine1); Seed = 6369; Starting new sample
2019-01-15 07:32:19 id = 0 (machine1); Seed = 6363; Done (0)
2019-01-15 07:32:20 id = 0 (machine1); Seed = 6370; Starting new sample
2019-01-15 07:32:25 id = 4 (machine1); Seed = 6366; Done (0)
2019-01-15 07:32:25 id = 4 (machine1); Seed = 6371; Starting new sample
2019-01-15 07:32:38 id = 6 (machine1); Seed = 6367; Done (0)
2019-01-15 07:32:39 id = 6 (machine1); Seed = 6372; Starting new sample
2019-01-15 07:32:50 id = 3 (machine1); Seed = 6362; Done (0)
2019-01-15 07:32:50 id = 3 (machine1); Seed = 6373; Starting new sample
2019-01-15 07:32:54 id = 1 (machine1); Seed = 6365; Done (0)
2019-01-15 07:32:55 id = 1 (machine1); Seed = 6374; Starting new sample
2019-01-15 07:33:17 id = 5 (machine1); Seed = 6369; Done (0)
2019-01-15 07:33:17 id = 5 (machine1); Seed = 6375; Starting new sample
2019-01-15 07:33:27 id = 2 (machine1); Seed = 6368; Done (0)
2019-01-15 07:33:27 id = 2 (machine1); Seed = 6376; Starting new sample
2019-01-15 07:33:35 id = 4 (machine1); Seed = 6371; Done (0)
2019-01-15 07:33:35 id = 4 (machine1); Seed = 6377; Starting new sample
2019-01-15 07:33:43 id = 6 (machine1); Seed = 6372; Done (0)
2019-01-15 07:33:43 id = 6 (machine1); Seed = 6378; Starting new sample
2019-01-15 07:34:02 id = 3 (machine1); Seed = 6373; Done (0)
2019-01-15 07:34:03 id = 3 (machine1); Seed = 6379; Starting new sample
2019-01-15 07:34:14 id = 0 (machine1); Seed = 6370; Done (0)
2019-01-15 07:34:15 id = 0 (machine1); Seed = 6380; Starting new sample
2019-01-15 07:34:42 id = 4 (machine1); Seed = 6377; Done (0)
2019-01-15 07:34:43 id = 4 (machine1); Seed = 6381; Starting new sample
2019-01-15 07:34:44 id = 2 (machine1); Seed = 6376; Done (0)
2019-01-15 07:34:44 id = 2 (machine1); Seed = 6382; Starting new sample
2019-01-15 07:34:47 id = 6 (machine1); Seed = 6378; Done (0)
2019-01-15 07:34:47 id = 6 (machine1); Seed = 6383; Starting new sample
2019-01-15 07:34:48 id = 1 (machine1); Seed = 6374; Done (0)
2019-01-15 07:34:48 id = 1 (machine1); Seed = 6384; Starting new sample
2019-01-15 07:35:08 id = 3 (machine1); Seed = 6379; Done (0)
2019-01-15 07:35:08 id = 3 (machine1); Seed = 6385; Starting new sample
2019-01-15 07:35:08 id = 0 (machine1); Seed = 6380; Done (0)
2019-01-15 07:35:09 id = 0 (machine1); Seed = 6386; Starting new sample
2019-01-15 07:35:23 id = 5 (machine1); Seed = 6375; Done (0)
2019-01-15 07:35:23 id = 5 (machine1); Seed = 6387; Starting new sample
2019-01-15 07:36:03 id = 6 (machine1); Seed = 6383; Done (0)
2019-01-15 07:36:04 id = 6 (machine1); Seed = 6388; Starting new sample
2019-01-15 07:36:11 id = 4 (machine1); Seed = 6381; Done (0)
2019-01-15 07:36:11 id = 4 (machine1); Seed = 6389; Starting new sample
2019-01-15 07:36:14 id = 2 (machine1); Seed = 6382; Done (0)
2019-01-15 07:36:14 id = 2 (machine1); Seed = 6390; Starting new sample
2019-01-15 07:36:24 id = 3 (machine1); Seed = 6385; Done (0)
2019-01-15 07:36:24 id = 3 (machine1); Seed = 6391; Starting new sample
2019-01-15 07:36:26 id = 1 (machine1); Seed = 6384; Done (0)
2019-01-15 07:36:26 id = 1 (machine1); Seed = 6392; Starting new sample
2019-01-15 07:36:47 id = 5 (machine1); Seed = 6387; Done (0)
2019-01-15 07:36:47 id = 5 (machine1); Seed = 6393; Starting new sample
2019-01-15 07:37:00 id = 4 (machine1); Seed = 6389; Done (0)
2019-01-15 07:37:00 id = 4 (machine1); Seed = 6394; Starting new sample
2019-01-15 07:37:13 id = 0 (machine1); Seed = 6386; Done (0)
2019-01-15 07:37:14 id = 0 (machine1); Seed = 6395; Starting new sample
2019-01-15 07:37:31 id = 2 (machine1); Seed = 6390; Done (0)
2019-01-15 07:37:31 id = 2 (machine1); Seed = 6396; Starting new sample
2019-01-15 07:37:34 id = 1 (machine1); Seed = 6392; Done (0)
2019-01-15 07:37:35 id = 1 (machine1); Seed = 6397; Starting new sample
2019-01-15 07:37:39 id = 6 (machine1); Seed = 6388; Done (0)
2019-01-15 07:37:40 id = 6 (machine1); Seed = 6398; Starting new sample
2019-01-15 07:37:44 id = 3 (machine1); Seed = 6391; Done (0)
2019-01-15 07:37:45 id = 3 (machine1); Seed = 6399; Starting new sample
2019-01-15 07:38:00 id = 5 (machine1); Seed = 6393; Done (0)
2019-01-15 07:38:01 id = 5 (machine1); Seed = 6400; Starting new sample
2019-01-15 07:38:04 id = 4 (machine1); Seed = 6394; Done (0)
2019-01-15 07:38:04 id = 4 (machine1); Seed = 6401; Starting new sample
2019-01-15 07:38:27 id = 0 (machine1); Seed = 6395; Done (0)
2019-01-15 07:38:27 id = 0 (machine1); Seed = 6402; Starting new sample
2019-01-15 07:38:48 id = 2 (machine1); Seed = 6396; Done (0)
2019-01-15 07:38:49 id = 2 (machine1); Seed = 6403; Starting new sample
2019-01-15 07:38:57 id = 1 (machine1); Seed = 6397; Done (0)
2019-01-15 07:38:58 id = 1 (machine1); Seed = 6404; Starting new sample
2019-01-15 07:39:08 id = 6 (machine1); Seed = 6398; Done (0)
2019-01-15 07:39:09 id = 6 (machine1); Seed = 6405; Starting new sample
2019-01-15 07:39:36 id = 3 (machine1); Seed = 6399; Done (0)
2019-01-15 07:39:36 id = 3 (machine1); Seed = 6406; Starting new sample
2019-01-15 07:39:38 id = 5 (machine1); Seed = 6400; Done (0)
2019-01-15 07:39:38 id = 5 (machine1); Seed = 6407; Starting new sample
2019-01-15 07:39:38 id = 0 (machine1); Seed = 6402; Done (0)
2019-01-15 07:39:39 id = 0 (machine1); Seed = 6408; Starting new sample
2019-01-15 07:39:41 id = 4 (machine1); Seed = 6401; Done (0)
2019-01-15 07:39:41 id = 4 (machine1); Seed = 6409; Starting new sample
2019-01-15 07:40:01 id = 1 (machine1); Seed = 6404; Done (0)
2019-01-15 07:40:01 id = 1 (machine1); Seed = 6410; Starting new sample
2019-01-15 07:40:24 id = 6 (machine1); Seed = 6405; Done (0)
2019-01-15 07:40:24 id = 6 (machine1); Seed = 6411; Starting new sample
2019-01-15 07:40:30 id = 2 (machine1); Seed = 6403; Done (0)
2019-01-15 07:40:30 id = 2 (machine1); Seed = 6412; Starting new sample
2019-01-15 07:40:40 id = 5 (machine1); Seed = 6407; Done (0)
2019-01-15 07:40:41 id = 5 (machine1); Seed = 6413; Starting new sample
2019-01-15 07:40:47 id = 4 (machine1); Seed = 6409; Done (0)
2019-01-15 07:40:48 id = 4 (machine1); Seed = 6414; Starting new sample
2019-01-15 07:40:59 id = 1 (machine1); Seed = 6410; Done (0)
2019-01-15 07:40:59 id = 1 (machine1); Seed = 6415; Starting new sample
2019-01-15 07:40:59 id = 0 (machine1); Seed = 6408; Done (0)
2019-01-15 07:40:59 id = 0 (machine1); Seed = 6416; Starting new sample
2019-01-15 07:41:36 id = 2 (machine1); Seed = 6412; Done (0)
2019-01-15 07:41:37 id = 2 (machine1); Seed = 6417; Starting new sample
2019-01-15 07:41:37 id = 3 (machine1); Seed = 6406; Done (0)
2019-01-15 07:41:37 id = 3 (machine1); Seed = 6418; Starting new sample
2019-01-15 07:41:55 id = 0 (machine1); Seed = 6416; Done (0)
2019-01-15 07:41:55 id = 0 (machine1); Seed = 6419; Starting new sample
2019-01-15 07:42:04 id = 5 (machine1); Seed = 6413; Done (0)
2019-01-15 07:42:04 id = 5 (machine1); Seed = 6420; Starting new sample
2019-01-15 07:42:12 id = 1 (machine1); Seed = 6415; Done (0)
2019-01-15 07:42:12 id = 1 (machine1); Seed = 6421; Starting new sample
2019-01-15 07:42:14 id = 4 (machine1); Seed = 6414; Done (0)
2019-01-15 07:42:15 id = 4 (machine1); Seed = 6422; Starting new sample
2019-01-15 07:42:36 id = 6 (machine1); Seed = 6411; Done (0)
2019-01-15 07:42:36 id = 6 (machine1); Seed = 6423; Starting new sample
2019-01-15 07:42:42 id = 2 (machine1); Seed = 6417; Done (0)
2019-01-15 07:42:42 id = 2 (machine1); Seed = 6424; Starting new sample
2019-01-15 07:43:07 id = 0 (machine1); Seed = 6419; Done (0)
2019-01-15 07:43:07 id = 0 (machine1); Seed = 6425; Starting new sample
2019-01-15 07:43:18 id = 3 (machine1); Seed = 6418; Done (0)
2019-01-15 07:43:19 id = 3 (machine1); Seed = 6426; Starting new sample
2019-01-15 07:43:34 id = 5 (machine1); Seed = 6420; Done (0)
2019-01-15 07:43:34 id = 5 (machine1); Seed = 6427; Starting new sample
2019-01-15 07:43:41 id = 4 (machine1); Seed = 6422; Done (0)
2019-01-15 07:43:42 id = 4 (machine1); Seed = 6428; Starting new sample
2019-01-15 07:43:53 id = 0 (machine1); Seed = 6425; Done (0)
2019-01-15 07:43:53 id = 0 (machine1); Seed = 6429; Starting new sample
2019-01-15 07:44:20 id = 1 (machine1); Seed = 6421; Done (0)
2019-01-15 07:44:20 id = 1 (machine1); Seed = 6430; Starting new sample
2019-01-15 07:44:27 id = 2 (machine1); Seed = 6424; Done (0)
2019-01-15 07:44:28 id = 2 (machine1); Seed = 6431; Starting new sample
2019-01-15 07:44:44 id = 5 (machine1); Seed = 6427; Done (0)
2019-01-15 07:44:44 id = 5 (machine1); Seed = 6432; Starting new sample
2019-01-15 07:44:51 id = 3 (machine1); Seed = 6426; Done (0)
2019-01-15 07:44:51 id = 3 (machine1); Seed = 6433; Starting new sample
2019-01-15 07:44:53 id = 4 (machine1); Seed = 6428; Done (0)
2019-01-15 07:44:53 id = 4 (machine1); Seed = 6434; Starting new sample
2019-01-15 07:45:09 id = 6 (machine1); Seed = 6423; Done (0)
2019-01-15 07:45:10 id = 6 (machine1); Seed = 6435; Starting new sample
2019-01-15 07:45:22 id = 1 (machine1); Seed = 6430; Done (0)
2019-01-15 07:45:22 id = 1 (machine1); Seed = 6436; Starting new sample
2019-01-15 07:45:49 id = 2 (machine1); Seed = 6431; Done (0)
2019-01-15 07:45:49 id = 2 (machine1); Seed = 6437; Starting new sample
2019-01-15 07:45:57 id = 0 (machine1); Seed = 6429; Done (0)
2019-01-15 07:45:58 id = 0 (machine1); Seed = 6438; Starting new sample
2019-01-15 07:46:09 id = 3 (machine1); Seed = 6433; Done (0)
2019-01-15 07:46:10 id = 3 (machine1); Seed = 6439; Starting new sample
2019-01-15 07:46:16 id = 5 (machine1); Seed = 6432; Done (0)
2019-01-15 07:46:16 id = 5 (machine1); Seed = 6440; Starting new sample
2019-01-15 07:46:39 id = 6 (machine1); Seed = 6435; Done (0)
2019-01-15 07:46:40 id = 6 (machine1); Seed = 6441; Starting new sample
2019-01-15 07:46:47 id = 1 (machine1); Seed = 6436; Done (0)
2019-01-15 07:46:47 id = 1 (machine1); Seed = 6442; Starting new sample
2019-01-15 07:46:51 id = 2 (machine1); Seed = 6437; Done (0)
2019-01-15 07:46:51 id = 2 (machine1); Seed = 6443; Starting new sample
2019-01-15 07:47:46 id = 0 (machine1); Seed = 6438; Done (0)
2019-01-15 07:47:46 id = 0 (machine1); Seed = 6444; Starting new sample
2019-01-15 07:47:46 id = 4 (machine1); Seed = 6434; Done (0)
2019-01-15 07:47:47 id = 4 (machine1); Seed = 6445; Starting new sample
2019-01-15 07:47:59 id = 3 (machine1); Seed = 6439; Done (0)
2019-01-15 07:47:59 id = 3 (machine1); Seed = 6446; Starting new sample
2019-01-15 07:48:00 id = 1 (machine1); Seed = 6442; Done (0)
2019-01-15 07:48:00 id = 1 (machine1); Seed = 6447; Starting new sample
2019-01-15 07:48:16 id = 6 (machine1); Seed = 6441; Done (0)
2019-01-15 07:48:17 id = 6 (machine1); Seed = 6448; Starting new sample
2019-01-15 07:48:25 id = 2 (machine1); Seed = 6443; Done (0)
2019-01-15 07:48:26 id = 2 (machine1); Seed = 6449; Starting new sample
2019-01-15 07:48:40 id = 4 (machine1); Seed = 6445; Done (0)
2019-01-15 07:48:40 id = 4 (machine1); Seed = 6450; Starting new sample
2019-01-15 07:49:17 id = 1 (machine1); Seed = 6447; Done (0)
2019-01-15 07:49:17 id = 1 (machine1); Seed = 6451; Starting new sample
2019-01-15 07:49:29 id = 5 (machine1); Seed = 6440; Done (0)
2019-01-15 07:49:30 id = 5 (machine1); Seed = 6452; Starting new sample
2019-01-15 07:49:42 id = 3 (machine1); Seed = 6446; Done (0)
2019-01-15 07:49:42 id = 3 (machine1); Seed = 6453; Starting new sample
2019-01-15 07:49:46 id = 4 (machine1); Seed = 6450; Done (0)
2019-01-15 07:49:46 id = 4 (machine1); Seed = 6454; Starting new sample
2019-01-15 07:49:46 id = 2 (machine1); Seed = 6449; Done (0)
2019-01-15 07:49:47 id = 2 (machine1); Seed = 6455; Starting new sample
2019-01-15 07:49:49 id = 6 (machine1); Seed = 6448; Done (0)
2019-01-15 07:49:49 id = 6 (machine1); Seed = 6456; Starting new sample
2019-01-15 07:50:28 id = 1 (machine1); Seed = 6451; Done (0)
2019-01-15 07:50:28 id = 1 (machine1); Seed = 6457; Starting new sample
2019-01-15 07:50:43 id = 0 (machine1); Seed = 6444; Done (0)
2019-01-15 07:50:43 id = 0 (machine1); Seed = 6458; Starting new sample
2019-01-15 07:50:52 id = 5 (machine1); Seed = 6452; Done (0)
2019-01-15 07:50:53 id = 5 (machine1); Seed = 6459; Starting new sample
2019-01-15 07:50:53 id = 4 (machine1); Seed = 6454; Done (0)
2019-01-15 07:50:53 id = 4 (machine1); Seed = 6460; Starting new sample
2019-01-15 07:51:13 id = 6 (machine1); Seed = 6456; Done (0)
2019-01-15 07:51:13 id = 6 (machine1); Seed = 6461; Starting new sample
2019-01-15 07:51:15 id = 2 (machine1); Seed = 6455; Done (0)
2019-01-15 07:51:16 id = 2 (machine1); Seed = 6462; Starting new sample
2019-01-15 07:51:30 id = 1 (machine1); Seed = 6457; Done (0)
2019-01-15 07:51:30 id = 1 (machine1); Seed = 6463; Starting new sample
2019-01-15 07:51:40 id = 3 (machine1); Seed = 6453; Done (0)
2019-01-15 07:51:41 id = 3 (machine1); Seed = 6464; Starting new sample
2019-01-15 07:52:23 id = 0 (machine1); Seed = 6458; Done (0)
2019-01-15 07:52:23 id = 0 (machine1); Seed = 6465; Starting new sample
2019-01-15 07:52:25 id = 4 (machine1); Seed = 6460; Done (0)
2019-01-15 07:52:26 id = 4 (machine1); Seed = 6466; Starting new sample
2019-01-15 07:52:35 id = 5 (machine1); Seed = 6459; Done (0)
2019-01-15 07:52:36 id = 5 (machine1); Seed = 6467; Starting new sample
2019-01-15 07:52:40 id = 6 (machine1); Seed = 6461; Done (0)
2019-01-15 07:52:41 id = 6 (machine1); Seed = 6468; Starting new sample
2019-01-15 07:52:55 id = 3 (machine1); Seed = 6464; Done (0)
2019-01-15 07:52:55 id = 3 (machine1); Seed = 6469; Starting new sample
2019-01-15 07:53:15 id = 1 (machine1); Seed = 6463; Done (0)
2019-01-15 07:53:16 id = 1 (machine1); Seed = 6470; Starting new sample
2019-01-15 07:53:30 id = 0 (machine1); Seed = 6465; Done (0)
2019-01-15 07:53:31 id = 0 (machine1); Seed = 6471; Starting new sample
2019-01-15 07:53:47 id = 2 (machine1); Seed = 6462; Done (0)
2019-01-15 07:53:47 id = 2 (machine1); Seed = 6472; Starting new sample
2019-01-15 07:53:53 id = 5 (machine1); Seed = 6467; Done (0)
2019-01-15 07:53:53 id = 5 (machine1); Seed = 6473; Starting new sample
2019-01-15 07:54:06 id = 4 (machine1); Seed = 6466; Done (0)
2019-01-15 07:54:06 id = 4 (machine1); Seed = 6474; Starting new sample
2019-01-15 07:54:12 id = 1 (machine1); Seed = 6470; Done (0)
2019-01-15 07:54:12 id = 1 (machine1); Seed = 6475; Starting new sample
2019-01-15 07:54:30 id = 6 (machine1); Seed = 6468; Done (0)
2019-01-15 07:54:30 id = 6 (machine1); Seed = 6476; Starting new sample
2019-01-15 07:54:50 id = 3 (machine1); Seed = 6469; Done (0)
2019-01-15 07:54:50 id = 3 (machine1); Seed = 6477; Starting new sample
2019-01-15 07:55:21 id = 2 (machine1); Seed = 6472; Done (0)
2019-01-15 07:55:21 id = 2 (machine1); Seed = 6478; Starting new sample
2019-01-15 07:55:24 id = 4 (machine1); Seed = 6474; Done (0)
2019-01-15 07:55:24 id = 4 (machine1); Seed = 6479; Starting new sample
2019-01-15 07:55:26 id = 5 (machine1); Seed = 6473; Done (0)
2019-01-15 07:55:26 id = 5 (machine1); Seed = 6480; Starting new sample
2019-01-15 07:55:38 id = 1 (machine1); Seed = 6475; Done (0)
2019-01-15 07:55:38 id = 1 (machine1); Seed = 6481; Starting new sample
2019-01-15 07:56:02 id = 0 (machine1); Seed = 6471; Done (0)
2019-01-15 07:56:02 id = 0 (machine1); Seed = 6482; Starting new sample
2019-01-15 07:56:06 id = 6 (machine1); Seed = 6476; Done (0)
2019-01-15 07:56:07 id = 6 (machine1); Seed = 6483; Starting new sample
2019-01-15 07:56:21 id = 3 (machine1); Seed = 6477; Done (0)
2019-01-15 07:56:21 id = 3 (machine1); Seed = 6484; Starting new sample
2019-01-15 07:56:23 id = 2 (machine1); Seed = 6478; Done (0)
2019-01-15 07:56:23 id = 2 (machine1); Seed = 6485; Starting new sample
2019-01-15 07:56:49 id = 4 (machine1); Seed = 6479; Done (0)
2019-01-15 07:56:49 id = 4 (machine1); Seed = 6486; Starting new sample
